%Data collected from Android phone

@RELATION phone

%Battery
@ATTRIBUTE Batt_Voltage  		NUMERIC
@ATTRIBUTE Batt_Temp  			NUMERIC
@ATTRIBUTE Batt_Percent_Level   NUMERIC

%Network
@ATTRIBUTE Local_TX_Packet_Delta	NUMERIC
@ATTRIBUTE Local_TX_Byte_Delta   	NUMERIC
@ATTRIBUTE Local_RX_Packet_Delta  	NUMERIC
@ATTRIBUTE Local_RX_Byte_Delta   	NUMERIC
@ATTRIBUTE Mobile_TX_Packet_Delta  	NUMERIC
@ATTRIBUTE Mobile_TX_Byte_Delta   	NUMERIC
@ATTRIBUTE Mobile_RX_Packet_Delta  	NUMERIC
@ATTRIBUTE Mobile_RX_Byte_Delta   	NUMERIC

%Memory
@ATTRIBUTE Memory_Available  	NUMERIC
@ATTRIBUTE Memory_Percentage   	NUMERIC

%CPU
@ATTRIBUTE Load_Avg_1_min	NUMERIC
@ATTRIBUTE Load_Avg_5_min  	NUMERIC
@ATTRIBUTE Load_Avg_15_min  NUMERIC
@ATTRIBUTE Running_Entities	NUMERIC
@ATTRIBUTE Total_Entities   NUMERIC

@ATTRIBUTE Class        {Normal,Infected}


@DATA
3804,240,0.48,1,27170,0,0,0,0,0,0,189,0.23909664,138.57,42.32,17.99,152,996,Normal
3804,240,0.48,1,27240,2,133,0,0,0,0,189,0.23919533,138.57,42.32,17.99,1,995,Normal
3804,240,0.48,0,27240,0,0,0,0,0,0,189,0.23911145,138.57,42.32,17.99,88,995,Normal
3804,240,0.48,0,27240,0,0,0,0,0,0,189,0.2390621,138.57,42.32,17.99,145,995,Normal
3804,240,0.48,0,27240,0,0,0,0,0,0,189,0.2388154,148.13,45.9,19.28,2,995,Normal
3804,240,0.48,0,27240,0,0,0,0,0,0,189,0.23877099,148.13,45.9,19.28,286,997,Normal
3804,240,0.48,0,27240,0,0,0,0,0,0,188,0.23859335,148.13,45.9,19.28,144,997,Normal
3804,240,0.48,0,27240,0,0,0,0,0,0,188,0.23863776,148.13,45.9,19.28,137,997,Normal
3804,240,0.48,0,27240,0,0,0,0,0,0,188,0.23819369,148.13,45.9,19.28,1,1000,Normal
3804,240,0.48,0,27240,0,0,0,0,0,0,188,0.23836638,148.13,45.9,19.28,1,1000,Normal
3804,240,0.48,0,27240,0,0,0,0,0,0,188,0.23850454,148.13,45.9,19.28,1,1000,Normal
3804,240,0.48,0,27240,0,0,0,0,0,0,189,0.23911145,148.13,45.9,19.28,1,1000,Normal
3804,240,0.48,0,27240,0,0,0,0,0,0,189,0.23893875,148.13,45.9,19.28,1,1000,Normal
3804,240,0.48,0,27240,0,0,0,0,0,0,189,0.23876606,148.13,45.9,19.28,1,1000,Normal
3804,240,0.48,0,27240,0,0,0,0,0,0,188,0.2384848,148.13,45.9,19.28,1,1000,Normal
3804,240,0.48,0,27240,0,0,0,0,0,0,188,0.23843546,148.13,45.9,19.28,2,1000,Normal
3804,240,0.48,0,27240,0,0,0,0,0,0,187,0.23739928,148.13,45.9,19.28,5,999,Normal
3804,240,0.48,0,27240,0,0,0,0,0,0,188,0.23753744,136.67,45.22,19.2,3,1000,Normal
3804,240,0.48,0,27240,0,0,0,0,0,0,187,0.23739928,136.67,45.22,19.2,1,1002,Normal
3804,240,0.48,0,27240,0,0,0,0,0,0,187,0.23743382,136.67,45.22,19.2,1,1002,Normal
3804,240,0.48,0,27240,0,0,0,0,0,0,188,0.23749302,136.67,45.22,19.2,1,1002,Normal
3804,240,0.48,0,27240,0,0,0,0,0,0,188,0.23800126,136.67,45.22,19.2,1,1002,Normal
3804,240,0.48,0,27240,0,0,0,0,0,0,187,0.23742889,136.67,45.22,19.2,1,1002,Normal
3804,240,0.48,0,27240,0,0,0,0,0,0,187,0.23723152,136.67,45.22,19.2,1,1002,Normal
3804,240,0.48,0,27240,0,0,0,0,0,0,187,0.2371131,136.67,45.22,19.2,1,1002,Normal
3804,240,0.48,2,27409,1,81,0,0,0,0,188,0.23767066,125.88,44.51,19.11,299,998,Normal
3804,240,0.48,0,27409,0,0,0,0,0,0,188,0.23755717,125.88,44.51,19.11,8,1001,Normal
3804,240,0.48,0,27409,0,0,0,0,0,0,187,0.23718712,125.88,44.51,19.11,1,1002,Normal
3804,240,0.48,0,27409,0,0,0,0,0,0,187,0.23725125,125.88,44.51,19.11,2,1002,Normal
3804,240,0.48,0,27409,0,0,0,0,0,0,187,0.23727593,125.88,44.51,19.11,1,1002,Normal
3804,240,0.48,0,27409,0,0,0,0,0,0,188,0.23758678,125.88,44.51,19.11,1,1002,Normal
3804,240,0.48,0,27409,0,0,0,0,0,0,187,0.23722164,125.88,44.51,19.11,3,1002,Normal
3804,240,0.48,0,27409,0,0,0,0,0,0,187,0.23723152,125.88,44.51,19.11,3,1002,Normal
3804,240,0.48,0,27409,0,0,0,0,0,0,187,0.2373154,125.88,44.51,19.11,1,1002,Normal
3804,240,0.48,0,27409,0,0,0,0,0,0,187,0.23733513,125.88,44.51,19.11,3,1002,Normal
3804,240,0.48,0,27409,0,0,0,0,0,0,187,0.23727593,125.88,44.51,19.11,1,1002,Normal
3804,240,0.48,0,27409,0,0,0,0,0,0,188,0.23768547,125.88,44.51,19.11,1,1002,Normal
3804,240,0.48,0,27409,0,0,0,0,0,0,187,0.23698974,115.96,43.8,19.02,1,1002,Normal
3804,240,0.48,0,27409,0,0,0,0,0,0,188,0.23748809,115.96,43.8,19.02,1,1003,Normal
3750,239,0.48,73,36080,127,81538,0,0,0,0,189,0.23932362,107.24,43.19,18.96,2,1009,Normal
3750,239,0.48,8,36862,9,490,0,0,0,0,190,0.24050783,91.06,41.83,18.77,3,1009,Normal
3750,239,0.48,19,38376,20,13963,0,0,0,0,196,0.24775124,77.36,40.52,18.59,2,1009,Normal
3750,239,0.48,21,40044,21,12038,0,0,0,0,200,0.25351438,65.69,39.24,18.41,2,1009,Normal
3750,239,0.48,14,41228,14,742,0,0,0,0,200,0.25363773,55.75,37.98,18.22,1,1009,Normal
3750,239,0.48,14,42412,14,742,0,0,0,0,200,0.25372654,47.48,36.79,18.05,1,1008,Normal
3693,250,0.48,19,43943,19,6733,0,0,0,0,203,0.25681537,40.8,35.71,17.9,2,1007,Normal
3693,250,0.48,16,45487,16,846,0,0,0,0,203,0.25693378,34.83,34.6,17.73,1,1006,Normal
3693,250,0.48,14,46931,14,742,0,0,0,0,205,0.25994366,29.78,33.53,17.56,1,1006,Normal
3693,250,0.48,35,53266,27,6674,0,0,0,0,211,0.26733014,25.28,32.44,17.38,3,1007,Normal
3693,250,0.48,14,55279,14,742,0,0,0,0,211,0.26754233,21.55,31.41,17.2,3,1007,Normal
3693,250,0.48,14,56474,14,742,0,0,0,0,211,0.26724628,18.55,30.44,17.04,4,1007,Normal
3660,262,0.47,14,57747,14,742,0,0,0,0,211,0.267641,15.93,29.49,16.87,2,1007,Normal
3660,262,0.47,15,59001,15,859,0,0,0,0,210,0.26603246,13.8,28.58,16.71,2,1008,Normal
3660,262,0.47,14,60147,15,2006,0,0,0,0,210,0.26621994,12.29,27.77,16.58,1,1008,Normal
3660,262,0.47,9,60844,6,4345,0,0,0,0,198,0.25043544,10.71,26.92,16.42,2,1008,Normal
3660,262,0.47,8,61878,8,430,0,0,0,0,198,0.2504848,9.45,26.12,16.27,1,1008,Normal
3660,262,0.47,4,62184,5,274,0,0,0,0,198,0.250243,8.22,25.31,16.11,1,1008,Normal
3650,272,0.47,24,70507,12,4687,0,0,0,0,200,0.25371668,7.72,24.92,16.04,200,1000,Normal
3650,272,0.47,0,70507,0,0,0,0,0,0,200,0.2532282,7.72,24.92,16.04,1,1004,Normal
3650,272,0.47,2,70659,2,260,0,0,0,0,201,0.25442228,7.19,24.52,15.96,222,1000,Normal
3650,272,0.47,1,70868,1,52,0,0,0,0,201,0.25436306,7.19,24.52,15.96,234,1000,Normal
3650,272,0.47,0,70868,0,0,0,0,0,0,201,0.2542249,7.19,24.52,15.96,1,1000,Normal
3650,272,0.47,0,70868,0,0,0,0,0,0,200,0.25356865,7.19,24.52,15.96,1,1003,Normal
3650,272,0.47,6,71315,40,15998,0,0,0,0,203,0.25676602,6.32,23.77,15.8,1,999,Normal
3650,272,0.47,0,71315,12,5312,0,0,0,0,203,0.256618,6.32,23.77,15.8,228,999,Normal
3650,272,0.47,0,71315,0,0,0,0,0,0,203,0.25646505,6.32,23.77,15.8,1,999,Normal
3650,272,0.47,0,71315,0,0,0,0,0,0,203,0.25648478,5.97,23.41,15.73,1,1002,Normal
3650,272,0.47,0,71315,0,0,0,0,0,0,202,0.25632688,5.97,23.41,15.73,2,1003,Normal
3650,272,0.47,0,71315,0,0,0,0,0,0,202,0.25579894,5.97,23.41,15.73,1,1003,Normal
3650,272,0.47,0,71315,0,0,0,0,0,0,203,0.25668216,5.97,23.41,15.73,2,1003,Normal
3650,272,0.47,0,71315,0,0,0,0,0,0,203,0.25668707,5.97,23.41,15.73,1,1003,Normal
3650,272,0.47,0,71315,0,0,0,0,0,0,203,0.25656867,5.97,23.41,15.73,1,1003,Normal
3650,272,0.47,1,71385,1,52,0,0,0,0,203,0.25662786,5.97,23.41,15.73,229,1001,Normal
3650,272,0.47,0,71385,0,0,0,0,0,0,202,0.25619367,5.65,23.05,15.65,2,1005,Normal
3650,272,0.47,0,71385,0,0,0,0,0,0,203,0.25644037,5.65,23.05,15.65,2,1003,Normal
3650,272,0.47,0,71385,0,0,0,0,0,0,203,0.2568647,5.65,23.05,15.65,2,1003,Normal
3650,272,0.47,0,71385,0,0,0,0,0,0,203,0.25681043,5.65,23.05,15.65,2,1003,Normal
3650,272,0.47,0,71385,0,0,0,0,0,0,203,0.25665748,5.65,23.05,15.65,1,1003,Normal
3650,272,0.47,0,71385,0,0,0,0,0,0,204,0.25796998,5.65,23.05,15.65,1,1003,Normal
3650,272,0.47,0,71385,0,0,0,0,0,0,204,0.2581476,5.65,23.05,15.65,1,1003,Normal
3650,272,0.47,0,71385,0,0,0,0,0,0,204,0.25838938,5.65,23.05,15.65,1,1003,Normal
3650,272,0.47,0,71385,0,0,0,0,0,0,204,0.25839925,5.65,23.05,15.65,154,999,Normal
3650,272,0.47,0,71385,0,0,0,0,0,0,204,0.25835976,5.65,23.05,15.65,1,999,Normal
3650,272,0.47,0,71385,0,0,0,0,0,0,204,0.25807852,5.65,23.05,15.65,1,999,Normal
3650,272,0.47,0,71385,0,0,0,0,0,0,204,0.25809333,5.36,22.7,15.58,1,999,Normal
3650,272,0.47,0,71385,0,0,0,0,0,0,204,0.25799957,5.36,22.7,15.58,170,999,Normal
3650,272,0.47,0,71385,0,0,0,0,0,0,204,0.2577282,5.36,22.7,15.58,1,1002,Normal
3650,272,0.47,2,71554,1,81,0,0,0,0,204,0.25779727,5.36,22.7,15.58,1,999,Normal
3650,272,0.47,0,71554,0,0,0,0,0,0,204,0.2577874,5.36,22.7,15.58,1,999,Normal
3650,272,0.47,0,71554,0,0,0,0,0,0,204,0.2577035,5.36,22.7,15.58,219,999,Normal
3650,272,0.47,0,71554,0,0,0,0,0,0,203,0.25714597,5.36,22.7,15.58,3,1002,Normal
3650,272,0.47,0,71554,0,0,0,0,0,0,203,0.2575259,5.36,22.7,15.58,1,1003,Normal
3650,272,0.47,0,71554,0,0,0,0,0,0,203,0.25682524,5.36,22.7,15.58,1,1003,Normal
3650,272,0.47,0,71554,0,0,0,0,0,0,203,0.2567907,5.41,22.42,15.53,1,1003,Normal
3650,272,0.47,0,71554,0,0,0,0,0,0,203,0.2569091,5.41,22.42,15.53,1,1003,Normal
3650,272,0.47,0,71554,0,0,0,0,0,0,202,0.25614926,5.41,22.42,15.53,1,1003,Normal
3650,272,0.47,0,71554,0,0,0,0,0,0,203,0.2564601,5.41,22.42,15.53,1,1003,Normal
3650,272,0.47,0,71554,0,0,0,0,0,0,202,0.25639597,5.41,22.42,15.53,1,1003,Normal
3650,272,0.47,0,71554,0,0,0,0,0,0,203,0.25665253,5.41,22.42,15.53,1,1003,Normal
3750,255,0.46,80,81292,141,86839,0,0,0,0,194,0.24563447,5.04,21.78,15.4,1,1013,Normal
3750,255,0.46,8,82067,8,510,0,0,0,0,197,0.24892558,4.57,21.13,15.25,2,1013,Normal
3750,255,0.46,12,82998,10,5546,0,0,0,0,196,0.24849136,4.18,20.5,15.11,3,1013,Normal
3750,255,0.46,7,83540,7,484,0,0,0,0,196,0.2483236,4.08,19.94,14.99,2,1013,Normal
3750,255,0.46,8,84152,8,672,0,0,0,0,196,0.2482792,3.68,19.34,14.84,2,1013,Normal
3750,255,0.46,8,84764,8,623,0,0,0,0,196,0.24826933,3.34,18.75,14.7,1,1013,Normal
3681,266,0.46,11,85586,11,755,0,0,0,0,196,0.24791406,3.14,18.2,14.56,2,1012,Normal
3681,266,0.46,7,86416,7,464,0,0,0,0,197,0.24887623,2.88,17.65,14.42,1,1012,Normal
3681,266,0.46,9,87400,9,609,0,0,0,0,198,0.2502825,2.82,17.15,14.29,2,1012,Normal
3681,266,0.46,7,87985,7,378,0,0,0,0,198,0.2505736,2.7,16.65,14.16,2,1012,Normal
3681,266,0.46,10,88871,9,719,0,0,0,0,198,0.2501986,2.44,16.13,14.02,1,1012,Normal
3656,274,0.46,10,89765,10,610,0,0,0,0,203,0.25701272,2.3,15.65,13.89,7,1012,Normal
3656,274,0.46,12,92353,10,4758,0,0,0,0,200,0.25369695,2.27,15.43,13.82,129,1007,Normal
3656,274,0.46,2,92493,2,301,0,0,0,0,202,0.2562183,2.27,15.43,13.82,1,1007,Normal
3656,274,0.46,4,92924,3,422,0,0,0,0,202,0.25613937,2.17,15.19,13.76,1,1007,Normal
3739,271,0.46,9,94370,71,28192,0,0,0,0,202,0.25595683,2.14,14.75,13.63,2,1014,Normal
3739,271,0.46,6,94842,6,326,0,0,0,0,204,0.2577726,2.2,14.35,13.51,2,1014,Normal
3739,271,0.46,9,95524,9,708,0,0,0,0,203,0.25727424,2.09,13.93,13.38,1,1014,Normal
3739,271,0.46,7,96066,20,6322,0,0,0,0,203,0.25671175,1.93,13.5,13.25,2,1014,Normal
3739,271,0.46,6,96550,44,16438,0,0,0,0,203,0.25702754,2.01,13.14,13.13,2,1013,Normal
3739,271,0.46,6,97034,6,326,0,0,0,0,203,0.25688937,2.16,12.8,13.03,2,1012,Normal
3658,282,0.45,7,97576,7,515,0,0,0,0,203,0.25722983,2.14,12.45,12.91,2,1012,Normal
3658,282,0.45,6,98048,6,326,0,0,0,0,204,0.25772327,2.2,12.12,12.8,2,1012,Normal
3658,282,0.45,7,98590,7,471,0,0,0,0,203,0.2575703,2.32,11.82,12.69,2,1012,Normal
3658,282,0.45,7,99132,7,472,0,0,0,0,203,0.25697327,2.12,11.46,12.57,2,1012,Normal
3658,282,0.45,8,99744,8,644,0,0,0,0,203,0.2568351,2.11,11.15,12.45,2,1012,Normal
3658,282,0.45,8,100356,8,626,0,0,0,0,203,0.25660813,2.1,10.85,12.34,1,1012,Normal
3676,290,0.45,6,100828,6,326,0,0,0,0,203,0.25688937,2.0,10.54,12.22,2,1012,Normal
3676,290,0.45,20,102367,18,12203,0,0,0,0,210,0.26625448,2.0,10.26,12.12,1,1012,Normal
3676,290,0.45,14,103551,14,742,0,0,0,0,210,0.26587948,2.08,10.01,12.01,2,1012,Normal
3676,290,0.45,13,104566,13,4865,0,0,0,0,194,0.24553084,2.15,9.76,11.91,2,1012,Normal
3676,290,0.45,8,105178,8,636,0,0,0,0,198,0.25066242,2.13,9.5,11.8,1,1013,Normal
3676,290,0.45,7,105720,7,481,0,0,0,0,198,0.2505292,2.27,9.29,11.71,4,1012,Normal
3641,297,0.44,10,106472,10,937,0,0,0,0,197,0.24982853,2.15,9.03,11.6,2,1012,Normal
3641,297,0.44,8,107084,8,619,0,0,0,0,188,0.23847987,2.05,8.79,11.49,1,1012,Normal
3641,297,0.44,9,107766,9,769,0,0,0,0,183,0.23215915,2.04,8.56,11.39,4,1012,Normal
3641,297,0.44,11,108649,8,922,0,0,0,0,192,0.24325618,1.96,8.33,11.28,1,1012,Normal
3641,297,0.44,7,109191,6,449,0,0,0,0,187,0.23720191,1.97,8.12,11.18,2,1005,Normal
3691,297,0.44,0,109191,63,28256,0,0,0,0,188,0.23872165,68.6,21.83,15.6,1,1005,Normal
3691,297,0.44,10,110492,19,5760,0,0,0,0,190,0.2412529,58.28,21.16,15.45,4,1012,Normal
3691,297,0.44,9,111174,9,767,0,0,0,0,195,0.24707031,49.71,20.55,15.31,2,1012,Normal
3691,297,0.44,8,111786,8,638,0,0,0,0,195,0.24669038,42.22,19.9,15.16,1,1012,Normal
3691,297,0.44,6,112258,6,326,0,0,0,0,188,0.23833677,35.96,19.3,15.01,1,1012,Normal
3691,297,0.44,6,112850,6,326,0,0,0,0,190,0.24067065,30.59,18.7,14.86,3,1012,Normal
3658,306,0.44,8,113489,7,1467,0,0,0,0,190,0.24003908,26.12,18.13,14.72,2,1012,Normal
3658,306,0.44,6,113961,6,326,0,0,0,0,190,0.24037954,22.34,17.58,14.58,3,1012,Normal
3658,306,0.44,6,114433,6,326,0,0,0,0,190,0.24123809,19.13,17.05,14.44,2,1012,Normal
3658,306,0.44,9,115161,9,509,0,0,0,0,190,0.2412529,16.49,16.56,14.31,2,1012,Normal
3658,306,0.44,16,116340,16,10806,0,0,0,0,187,0.2363483,14.42,16.11,14.18,2,1012,Normal
3658,306,0.44,37,119076,35,27097,0,0,0,0,186,0.23544534,12.43,15.63,14.05,2,1012,Normal
3645,312,0.43,26,121182,25,2465,0,0,0,0,185,0.23494205,10.99,15.21,13.93,2,1012,Normal
3645,312,0.43,14,122391,14,1322,0,0,0,0,185,0.2346312,9.6,14.78,13.8,1,1013,Normal
3645,312,0.43,10,123143,10,746,0,0,0,0,186,0.2358154,8.58,14.39,13.69,2,1013,Normal
3645,312,0.43,7,123716,7,378,0,0,0,0,186,0.23569204,7.42,13.95,13.55,1,1013,Normal
3645,312,0.43,14,124787,12,8201,0,0,0,0,186,0.235771,6.74,13.59,13.44,2,1013,Normal
3645,312,0.43,7,125329,7,549,0,0,0,0,186,0.23601277,5.93,13.19,13.31,1,1013,Normal
3661,316,0.43,17,126672,17,8550,0,0,0,0,186,0.23560323,5.48,12.86,13.2,2,1013,Normal
3661,316,0.43,7,127214,22,6612,0,0,0,0,186,0.23543547,4.79,12.47,13.07,2,1013,Normal
3661,316,0.43,8,127826,34,12304,0,0,0,0,185,0.23451771,4.29,12.1,12.95,2,1013,Normal
3661,316,0.43,8,128438,8,621,0,0,0,0,185,0.23476934,3.95,11.77,12.83,2,1013,Normal
3661,316,0.43,10,129190,10,900,0,0,0,0,185,0.23483843,3.49,11.42,12.7,2,1013,Normal
3681,320,0.42,11,130489,11,1127,0,0,0,0,178,0.22512792,3.11,11.07,12.58,1,1003,Normal
3681,320,0.42,4,130793,4,530,0,0,0,0,179,0.22648482,2.94,10.91,12.51,1,1004,Normal
3681,320,0.42,5,131172,4,488,0,0,0,0,179,0.22636147,2.94,10.91,12.51,344,1004,Normal
3681,320,0.42,4,131728,4,411,0,0,0,0,179,0.22709173,57.64,22.11,16.13,340,1004,Normal
3681,320,0.42,2,131868,2,315,0,0,0,0,179,0.22704239,53.1,21.76,16.05,3,1004,Normal
3681,320,0.42,2,132020,2,218,0,0,0,0,179,0.22695851,53.1,21.76,16.05,311,1004,Normal
3681,320,0.42,3,132230,4,411,0,0,0,0,179,0.22684996,48.93,21.42,15.97,310,1003,Normal
3681,320,0.42,0,132230,0,0,0,0,0,0,179,0.22677594,48.93,21.42,15.97,165,1003,Normal
3681,320,0.42,0,132230,0,0,0,0,0,0,179,0.22676115,48.93,21.42,15.97,3,1003,Normal
3681,320,0.42,0,132230,0,0,0,0,0,0,179,0.22659831,48.93,21.42,15.97,273,1004,Normal
3681,320,0.42,0,132230,0,0,0,0,0,0,179,0.22657858,48.93,21.42,15.97,4,1006,Normal
3681,320,0.42,0,132230,0,0,0,0,0,0,179,0.22648482,56.3,23.4,16.64,306,1003,Normal
3681,320,0.42,0,132230,0,0,0,0,0,0,178,0.22557199,56.3,23.4,16.64,1,1007,Normal
3681,320,0.42,0,132230,0,0,0,0,0,0,178,0.22567561,56.3,23.4,16.64,1,1007,Normal
3681,320,0.42,0,132230,0,0,0,0,0,0,178,0.22538944,56.3,23.4,16.64,4,1007,Normal
3681,320,0.42,0,132230,0,0,0,0,0,0,178,0.22537462,56.3,23.4,16.64,1,1007,Normal
3681,320,0.42,0,132230,0,0,0,0,0,0,178,0.22531049,56.3,23.4,16.64,1,1007,Normal
3681,320,0.42,0,132230,0,0,0,0,0,0,178,0.22509831,56.3,23.4,16.64,3,1007,Normal
3681,320,0.42,0,132230,0,0,0,0,0,0,178,0.22510818,56.3,23.4,16.64,1,1007,Normal
3681,320,0.42,0,132230,0,0,0,0,0,0,178,0.22502923,56.3,23.4,16.64,1,1007,Normal
3681,320,0.42,0,132230,0,0,0,0,0,0,178,0.22500457,56.3,23.4,16.64,1,1007,Normal
3681,320,0.42,0,132230,0,0,0,0,0,0,177,0.22459996,56.3,23.4,16.64,1,1007,Normal
3681,320,0.42,0,132230,0,0,0,0,0,0,177,0.22479239,56.3,23.4,16.64,2,1007,Normal
3681,320,0.42,0,132230,0,0,0,0,0,0,178,0.22524141,56.3,23.4,16.64,1,1007,Normal
3681,320,0.42,0,132230,0,0,0,0,0,0,178,0.22547331,52.03,23.07,16.57,1,1007,Normal
3681,320,0.42,0,132230,0,0,0,0,0,0,178,0.22558187,52.03,23.07,16.57,1,1007,Normal
3681,320,0.42,4,132525,4,242,0,0,0,0,178,0.22576937,52.03,23.07,16.57,1,1003,Normal
3681,320,0.42,0,132525,0,0,0,0,0,0,178,0.2257447,52.03,23.07,16.57,149,1003,Normal
3681,320,0.42,0,132525,0,0,0,0,0,0,179,0.22669207,48.03,22.72,16.49,3,1003,Normal
3681,320,0.42,0,132525,0,0,0,0,0,0,179,0.2265391,48.03,22.72,16.49,1,1006,Normal
3681,320,0.42,0,132525,0,0,0,0,0,0,179,0.22643548,48.03,22.72,16.49,4,1007,Normal
3681,320,0.42,0,132525,0,0,0,0,0,0,178,0.22573483,48.03,22.72,16.49,3,1007,Normal
3681,320,0.42,0,132525,0,0,0,0,0,0,178,0.22572002,48.03,22.72,16.49,3,1007,Normal
3681,320,0.42,0,132525,0,0,0,0,0,0,178,0.22567068,48.03,22.72,16.49,3,1007,Normal
3681,320,0.42,0,132525,0,0,0,0,0,0,178,0.22549304,48.03,22.72,16.49,3,1007,Normal
3681,320,0.42,0,132525,0,0,0,0,0,0,178,0.22531049,48.03,22.72,16.49,2,1007,Normal
3681,320,0.42,0,132525,0,0,0,0,0,0,178,0.22569042,48.03,22.72,16.49,1,1007,Normal
3681,320,0.42,0,132525,0,0,0,0,0,0,178,0.22566575,48.03,22.72,16.49,1,1007,Normal
3681,320,0.42,0,132525,0,0,0,0,0,0,178,0.22570522,48.03,22.72,16.49,1,1007,Normal
3681,320,0.42,0,132525,0,0,0,0,0,0,178,0.22490588,48.03,22.72,16.49,3,1007,Normal
3681,320,0.42,0,132525,0,0,0,0,0,0,178,0.22485161,44.34,22.37,16.41,3,1007,Normal
3681,320,0.42,0,132525,0,0,0,0,0,0,178,0.22564107,44.34,22.37,16.41,3,1007,Normal
3681,320,0.42,0,132525,0,0,0,0,0,0,177,0.2244322,44.34,22.37,16.41,1,1008,Normal
3681,320,0.42,0,132525,0,0,0,0,0,0,177,0.22431378,44.34,22.37,16.41,3,1008,Normal
3681,320,0.42,0,132525,0,0,0,0,0,0,177,0.22414601,44.34,22.37,16.41,1,1008,Normal
3681,320,0.42,0,132525,0,0,0,0,0,0,177,0.22415094,44.34,22.37,16.41,2,1008,Normal
3681,320,0.42,0,132525,0,0,0,0,0,0,178,0.22497989,44.34,22.37,16.41,1,1008,Normal
3681,320,0.42,0,132525,0,0,0,0,0,0,177,0.22451115,44.34,22.37,16.41,1,1008,Normal
3681,320,0.42,0,132525,0,0,0,0,0,0,177,0.22399305,44.34,22.37,16.41,3,1008,Normal
3681,320,0.42,0,132525,0,0,0,0,0,0,177,0.22390917,44.34,22.37,16.41,2,1008,Normal
3681,320,0.42,2,132694,1,81,0,0,0,0,177,0.2247776,65.37,27.1,17.97,2,1004,Normal
3681,320,0.42,0,132694,0,0,0,0,0,0,177,0.22471838,65.37,27.1,17.97,77,1004,Normal
3681,320,0.42,0,132694,0,0,0,0,0,0,177,0.22462957,65.37,27.1,17.97,3,1004,Normal
3681,320,0.42,0,132694,0,0,0,0,0,0,177,0.22422495,65.37,27.1,17.97,3,1007,Normal
3681,320,0.42,0,132694,0,0,0,0,0,0,177,0.22420523,65.37,27.1,17.97,1,1008,Normal
3681,320,0.42,0,132694,0,0,0,0,0,0,176,0.22350457,65.37,27.1,17.97,1,1008,Normal
3681,320,0.42,0,132694,0,0,0,0,0,0,177,0.2242595,65.37,27.1,17.97,1,1008,Normal
3681,320,0.42,0,132694,0,0,0,0,0,0,176,0.22355391,60.3,26.68,17.89,1,1008,Normal
3681,320,0.42,0,132694,0,0,0,0,0,0,176,0.2234947,60.3,26.68,17.89,1,1008,Normal
3681,320,0.42,0,132694,0,0,0,0,0,0,176,0.2234799,60.3,26.68,17.89,1,1008,Normal
3681,320,0.42,0,132694,0,0,0,0,0,0,176,0.22341575,60.3,26.68,17.89,1,1009,Normal
3681,320,0.42,0,132694,0,0,0,0,0,0,176,0.22336148,60.3,26.68,17.89,2,1008,Normal
3681,320,0.42,0,132694,0,0,0,0,0,0,177,0.22374141,60.3,26.68,17.89,4,1008,Normal
3681,320,0.42,0,132694,0,0,0,0,0,0,177,0.2238697,60.3,26.68,17.89,1,1008,Normal
3681,320,0.42,0,132694,0,0,0,0,0,0,176,0.22324799,60.3,26.68,17.89,2,1008,Normal
3681,320,0.42,0,132694,0,0,0,0,0,0,176,0.2232924,60.3,26.68,17.89,3,1008,Normal
3681,320,0.42,0,132694,0,0,0,0,0,0,176,0.22335654,60.3,26.68,17.89,1,1008,Normal
3681,320,0.42,0,132694,0,0,0,0,0,0,176,0.2232776,60.3,26.68,17.89,3,1008,Normal
3681,320,0.42,0,132694,0,0,0,0,0,0,176,0.22328253,60.3,26.68,17.89,3,1008,Normal
3681,320,0.42,0,132694,0,0,0,0,0,0,176,0.22317891,55.63,26.27,17.8,1,1008,Normal
3681,320,0.42,0,132694,0,0,0,0,0,0,177,0.22373153,55.63,26.27,17.8,1,1008,Normal
3681,320,0.42,0,132694,0,0,0,0,0,0,176,0.22298154,55.63,26.27,17.8,1,1008,Normal
3681,320,0.42,0,132694,0,0,0,0,0,0,176,0.22300622,55.63,26.27,17.8,3,1008,Normal
3681,320,0.42,0,132694,0,0,0,0,0,0,176,0.22299634,55.63,26.27,17.8,1,1008,Normal
3785,266,0.42,2,132863,1,81,0,0,0,0,177,0.22476773,55.63,26.27,17.8,1,1004,Normal
3785,266,0.42,0,132863,0,0,0,0,0,0,177,0.22462463,55.63,26.27,17.8,232,1004,Normal
3785,266,0.42,0,132863,0,0,0,0,0,0,177,0.22439273,51.42,25.89,17.72,1,1008,Normal
3785,266,0.42,0,132863,0,0,0,0,0,0,177,0.22437792,51.42,25.89,17.72,1,1008,Normal
3785,266,0.42,0,132863,0,0,0,0,0,0,177,0.22425456,51.42,25.89,17.72,1,1008,Normal
3785,266,0.42,0,132863,0,0,0,0,0,0,177,0.22431871,51.42,25.89,17.72,1,1008,Normal
3785,266,0.42,0,132863,0,0,0,0,0,0,176,0.22338614,51.42,25.89,17.72,1,1008,Normal
3785,266,0.42,0,132863,0,0,0,0,0,0,177,0.22394371,51.42,25.89,17.72,1,1008,Normal
3785,266,0.42,0,132863,0,0,0,0,0,0,177,0.22380061,51.42,25.89,17.72,1,1008,Normal
