%Data collected from Uninfected Android phone on 03/20/15 this data set is not included in training3

@RELATION phone

%Battery
@ATTRIBUTE Batt_Voltage  		NUMERIC
@ATTRIBUTE Batt_Temp  			NUMERIC
@ATTRIBUTE Batt_Percent_Level   NUMERIC

%Network
@ATTRIBUTE Local_TX_Packet_Delta	NUMERIC
@ATTRIBUTE Local_TX_Byte_Delta   	NUMERIC
@ATTRIBUTE Local_RX_Packet_Delta  	NUMERIC
@ATTRIBUTE Local_RX_Byte_Delta   	NUMERIC
@ATTRIBUTE Mobile_TX_Packet_Delta  	NUMERIC
@ATTRIBUTE Mobile_TX_Byte_Delta   	NUMERIC
@ATTRIBUTE Mobile_RX_Packet_Delta  	NUMERIC
@ATTRIBUTE Mobile_RX_Byte_Delta   	NUMERIC

%Memory
@ATTRIBUTE Memory_Available  	NUMERIC
@ATTRIBUTE Memory_Percentage   	NUMERIC

%CPU
@ATTRIBUTE Load_Avg_1_min	NUMERIC
@ATTRIBUTE Load_Avg_5_min  	NUMERIC
@ATTRIBUTE Load_Avg_15_min  NUMERIC
@ATTRIBUTE Running_Entities	NUMERIC
@ATTRIBUTE Total_Entities   NUMERIC

@ATTRIBUTE Class        {Normal,Infected}

@DATA
3606,271,0.3,20,41949,21,9327,0,0,0,0,235,0.29722154,2.11,2.48,2.25,1,898,Normal
3647,274,0.3,22,54231,15,5180,0,0,0,0,225,0.28451598,2.02,2.46,2.24,277,893,Normal
3647,274,0.3,3,54453,3,404,0,0,0,0,225,0.28499952,1.94,2.43,2.23,1,893,Normal
3647,274,0.3,2,54605,2,304,0,0,0,0,226,0.28569525,1.94,2.43,2.23,231,893,Normal
3647,274,0.3,0,54605,0,0,0,0,0,0,225,0.28540906,20.04,6.18,3.45,276,893,Normal
3647,274,0.3,12,55622,9,669,0,0,0,0,225,0.28543374,18.52,6.09,3.43,1,893,Normal
3647,274,0.3,1,55692,1,115,0,0,0,0,225,0.28536466,18.52,6.09,3.43,315,893,Normal
3647,274,0.3,7,56190,6,349,0,0,0,0,225,0.28522158,17.11,6.01,3.42,1,892,Normal
3647,274,0.3,0,56190,0,0,0,0,0,0,225,0.2849798,17.11,6.01,3.42,291,892,Normal
3647,274,0.3,0,56190,0,0,0,0,0,0,225,0.2847084,17.11,6.01,3.42,226,892,Normal
3647,274,0.3,0,56190,0,0,0,0,0,0,225,0.28468868,17.11,6.01,3.42,227,892,Normal
3647,274,0.3,0,56190,0,0,0,0,0,0,225,0.28460974,17.11,6.01,3.42,289,892,Normal
3647,274,0.3,0,56190,0,0,0,0,0,0,224,0.28367224,15.9,5.94,3.41,2,895,Normal
3647,274,0.3,0,56190,0,0,0,0,0,0,224,0.28352422,15.9,5.94,3.41,1,896,Normal
3647,274,0.3,0,56190,0,0,0,0,0,0,224,0.28355876,15.9,5.94,3.41,1,895,Normal
3647,274,0.3,0,56190,0,0,0,0,0,0,224,0.28304064,15.9,5.94,3.41,1,898,Normal
3647,274,0.3,0,56190,0,0,0,0,0,0,224,0.28298637,15.9,5.94,3.41,146,898,Normal
3647,274,0.3,2,56357,2,133,0,0,0,0,224,0.28348473,15.9,5.94,3.41,1,892,Normal
3647,274,0.3,0,56357,0,0,0,0,0,0,224,0.283465,15.9,5.94,3.41,293,892,Normal
3647,274,0.3,0,56357,0,0,0,0,0,0,224,0.28351927,15.9,5.94,3.41,217,892,Normal
3647,274,0.3,1,56435,0,0,0,0,0,0,224,0.2835094,15.9,5.94,3.41,229,892,Normal
3647,274,0.3,0,56435,0,0,0,0,0,0,224,0.28339592,14.79,5.87,3.4,287,892,Normal
3647,274,0.3,0,56435,0,0,0,0,0,0,224,0.28330216,14.79,5.87,3.4,276,892,Normal
3667,258,0.29,4,56853,76,25839,0,0,0,0,226,0.2855127,14.79,5.87,3.4,1,892,Normal
3667,258,0.29,92,66365,97,74991,0,0,0,0,223,0.28286797,12.82,5.75,3.39,2,897,Normal
3667,258,0.29,7,66915,6,326,0,0,0,0,226,0.28571007,11.23,5.64,3.38,1,897,Normal
3667,258,0.29,7,67488,7,378,0,0,0,0,226,0.28556696,9.88,5.54,3.37,3,897,Normal
3667,258,0.29,12,68369,10,608,0,0,0,0,226,0.28611466,8.92,5.47,3.37,2,896,Normal
3667,258,0.29,23,70270,14,1707,0,0,0,0,226,0.28638604,8.08,5.4,3.37,1,896,Normal
3613,269,0.29,10,71038,9,761,0,0,0,0,226,0.28613934,7.15,5.29,3.36,1,897,Normal
3613,269,0.29,5,71493,5,274,0,0,0,0,226,0.28620842,6.36,5.18,3.34,2,896,Normal
3613,269,0.29,8,72564,7,378,0,0,0,0,226,0.286465,5.54,5.05,3.32,2,890,Normal
3613,269,0.29,10,73665,10,617,0,0,0,0,226,0.28578407,5.08,4.96,3.31,2,890,Normal
3613,269,0.29,21,75302,18,13187,0,0,0,0,238,0.3010949,4.53,4.85,3.29,2,891,Normal
3613,269,0.29,27,77427,27,7652,0,0,0,0,236,0.29849458,4.14,4.75,3.28,1,890,Normal
3613,278,0.29,14,78711,14,742,0,0,0,0,237,0.300187,3.96,4.7,3.27,3,889,Normal
3613,278,0.29,15,80165,15,895,0,0,0,0,237,0.2999255,3.75,4.62,3.27,2,889,Normal
3613,278,0.29,14,81449,14,742,0,0,0,0,237,0.29942715,3.32,4.5,3.24,2,889,Normal
3613,278,0.29,14,82853,14,742,0,0,0,0,237,0.29943702,3.2,4.44,3.23,2,889,Normal
3613,278,0.29,14,84397,14,742,0,0,0,0,236,0.29899785,2.86,4.33,3.21,1,889,Normal
3613,278,0.29,14,85581,14,742,0,0,0,0,239,0.30248633,2.65,4.23,3.19,2,889,Normal
3613,288,0.28,14,86765,14,742,0,0,0,0,239,0.30201265,2.4,4.13,3.17,2,889,Normal
3613,288,0.28,14,87949,14,742,0,0,0,0,239,0.30202746,2.26,4.04,3.15,2,889,Normal
3613,288,0.28,14,89133,14,742,0,0,0,0,239,0.3027232,2.06,3.94,3.13,2,887,Normal
