%Data collected from Android phone

@RELATION phone

%Battery
@ATTRIBUTE Batt_Voltage  		NUMERIC
@ATTRIBUTE Batt_Temp  			NUMERIC
@ATTRIBUTE Batt_Percent_Level   NUMERIC

%Network
@ATTRIBUTE Local_TX_Packet_Delta	NUMERIC
@ATTRIBUTE Local_TX_Byte_Delta   	NUMERIC
@ATTRIBUTE Local_RX_Packet_Delta  	NUMERIC
@ATTRIBUTE Local_RX_Byte_Delta   	NUMERIC
@ATTRIBUTE Mobile_TX_Packet_Delta  	NUMERIC
@ATTRIBUTE Mobile_TX_Byte_Delta   	NUMERIC
@ATTRIBUTE Mobile_RX_Packet_Delta  	NUMERIC
@ATTRIBUTE Mobile_RX_Byte_Delta   	NUMERIC

%Memory
@ATTRIBUTE Memory_Available  	NUMERIC
@ATTRIBUTE Memory_Percentage   	NUMERIC

%CPU
@ATTRIBUTE Load_Avg_1_min	NUMERIC
@ATTRIBUTE Load_Avg_5_min  	NUMERIC
@ATTRIBUTE Load_Avg_15_min  NUMERIC
@ATTRIBUTE Running_Entities	NUMERIC
@ATTRIBUTE Total_Entities   NUMERIC

@ATTRIBUTE Class        {Normal,Infected}


@DATA
4183,354,0.89,8,183971,7,407,0,0,0,0,144,0.18245694,1.93,2.31,2.06,1,1088,Infected
4088,347,0.89,72,202338,53,27918,0,0,0,0,132,0.16711651,1.94,2.3,2.06,1,1078,Infected
4088,347,0.89,0,0,0,0,0,0,0,0,153,0.1942102,3.05,2.54,2.14,1,1047,Infected
4088,347,0.89,17,1525,18,1279,0,0,0,0,154,0.1950589,3.05,2.55,2.15,3,1060,Infected
4088,347,0.89,8,2448,12,2575,0,0,0,0,154,0.1945408,2.89,2.54,2.15,2,1060,Infected
4088,347,0.89,3,2961,5,1071,0,0,0,0,153,0.1942941,3.05,2.58,2.17,1,1060,Infected
4088,347,0.89,6,3732,14,3781,0,0,0,0,153,0.19371185,3.37,2.66,2.2,1,1059,Infected
4161,347,0.89,7,4525,8,793,0,0,0,0,153,0.19351941,3.01,2.61,2.18,1,1057,Infected
4161,347,0.89,14,6081,22,4942,0,0,0,0,152,0.19291745,2.7,2.56,2.17,1,1057,Infected
4161,347,0.89,3,6594,3,459,0,0,0,0,153,0.19395857,3.0,2.62,2.2,1,1057,Infected
4161,347,0.89,6,7365,14,3781,0,0,0,0,153,0.19365264,2.76,2.58,2.19,1,1056,Infected
4161,347,0.89,3,7878,3,459,0,0,0,0,153,0.1934306,2.71,2.58,2.19,2,1056,Infected
4161,347,0.89,4,8477,12,3645,0,0,0,0,152,0.19299147,2.45,2.53,2.18,1,1056,Infected
4143,338,0.89,19,13490,17,5901,0,0,0,0,152,0.19235495,2.23,2.48,2.17,1,1056,Infected
4143,338,0.89,8,14580,14,3854,0,0,0,0,151,0.19147666,2.26,2.48,2.17,1,1056,Infected
4143,338,0.89,6,15351,6,663,0,0,0,0,130,0.16438788,2.31,2.48,2.17,1,1061,Infected
4143,338,0.89,121,28829,112,113650,0,0,0,0,350,0.4425634,2.34,2.48,2.18,2,1032,Infected
4143,338,0.89,34,33911,33,15552,0,0,0,0,232,0.29316562,2.43,2.5,2.18,7,1046,Infected
4143,338,0.89,100,56532,137,67916,0,0,0,0,177,0.2244766,2.37,2.48,2.18,1,1064,Infected
4114,337,0.88,7,57373,22,7708,0,0,0,0,177,0.22472824,2.46,2.5,2.19,2,1064,Infected
4114,337,0.88,4,57956,12,3629,0,0,0,0,178,0.22584832,2.47,2.5,2.2,2,1064,Infected
4114,337,0.88,6,58727,6,663,0,0,0,0,178,0.22565095,2.56,2.52,2.2,3,1061,Infected
4114,337,0.88,3,59240,8,2509,0,0,0,0,185,0.2340835,2.54,2.51,2.21,2,1061,Infected
4114,337,0.88,4,59839,4,527,0,0,0,0,183,0.23240094,2.54,2.51,2.21,3,1061,Infected
4114,337,0.88,59,66505,65,66255,0,0,0,0,180,0.22781706,2.68,2.55,2.22,2,1063,Infected
4078,340,0.88,16,71142,14,5701,0,0,0,0,181,0.22885817,2.65,2.54,2.23,2,1063,Infected
4078,340,0.88,6,71913,13,3428,0,0,0,0,180,0.22826114,2.63,2.54,2.23,2,1063,Infected
4078,340,0.88,3,72426,3,459,0,0,0,0,181,0.22888285,2.53,2.53,2.23,1,1063,Infected
4078,340,0.88,6,73197,9,1934,0,0,0,0,181,0.22889271,2.53,2.52,2.23,1,1063,Infected
4078,340,0.88,3,73710,3,459,0,0,0,0,181,0.22900127,2.6,2.54,2.24,1,1063,Infected
4078,340,0.88,6,74481,9,1934,0,0,0,0,180,0.22844864,2.74,2.57,2.25,1,1063,Infected
4084,343,0.88,4,75064,4,548,0,0,0,0,180,0.22830062,2.78,2.59,2.26,3,1063,Infected
4084,343,0.88,8,75951,16,3137,0,0,0,0,160,0.2021148,2.82,2.6,2.27,1,1057,Infected
4084,343,0.88,10,77365,9,1229,0,0,0,0,161,0.20390591,2.54,2.55,2.25,10,1052,Infected
4084,343,0.88,4,77964,6,1381,0,0,0,0,161,0.20351611,2.3,2.5,2.24,8,1052,Infected
4084,343,0.88,5,78649,5,595,0,0,0,0,160,0.20305723,2.1,2.45,2.23,10,1051,Infected
4084,343,0.88,3,79162,4,886,0,0,0,0,160,0.20284012,1.93,2.4,2.21,8,1050,Infected
4140,337,0.88,6,79933,6,663,0,0,0,0,162,0.20571677,1.79,2.35,2.2,11,1050,Infected
4140,337,0.88,3,80446,4,886,0,0,0,0,162,0.2055194,1.81,2.34,2.2,13,1050,Infected
4140,337,0.88,7,81287,7,715,0,0,0,0,162,0.20505558,1.69,2.3,2.19,7,1050,Infected
4140,337,0.88,5,81916,6,966,0,0,0,0,163,0.20603256,1.98,2.34,2.2,8,1050,Infected
4140,337,0.88,7,82733,7,691,0,0,0,0,162,0.20574637,1.91,2.31,2.19,4,1050,Infected
4140,337,0.88,4,83316,4,511,0,0,0,0,162,0.20552434,2.09,2.33,2.2,8,1050,Infected
4143,329,0.87,6,84001,5,595,0,0,0,0,162,0.20523815,1.99,2.31,2.19,10,1050,Infected
4143,329,0.87,3,84600,4,527,0,0,0,0,162,0.20499144,1.84,2.26,2.18,8,1050,Infected
4143,329,0.87,3,85113,3,459,0,0,0,0,161,0.2045671,1.71,2.22,2.17,11,1050,Infected
4143,329,0.87,6,85884,14,3781,0,0,0,0,161,0.20447828,1.6,2.18,2.16,5,1050,Infected
4143,329,0.87,3,86397,3,459,0,0,0,0,161,0.20421676,1.66,2.17,2.15,11,1048,Infected
4143,329,0.87,8,87337,7,744,0,0,0,0,161,0.20366907,1.78,2.18,2.16,9,1048,Infected
4144,323,0.87,3,87850,3,459,0,0,0,0,161,0.20351611,1.66,2.14,2.14,9,1048,Infected
4144,323,0.87,6,88621,6,663,0,0,0,0,160,0.20307697,1.7,2.14,2.14,8,1048,Infected
4144,323,0.87,3,89134,3,459,0,0,0,0,161,0.20457204,1.6,2.1,2.13,5,1048,Infected
4144,323,0.87,6,89905,6,663,0,0,0,0,161,0.20434013,1.5,2.07,2.12,7,1048,Infected
4144,323,0.87,3,90418,3,459,0,0,0,0,161,0.20398486,1.43,2.03,2.11,11,1048,Infected
4144,323,0.87,5,91103,6,998,0,0,0,0,161,0.20352598,1.44,2.01,2.1,9,1049,Infected
4143,318,0.87,4,91702,6,1192,0,0,0,0,160,0.20322005,1.37,1.98,2.09,12,1049,Infected
4143,318,0.87,3,92215,3,459,0,0,0,0,160,0.20293388,1.32,1.95,2.08,9,1049,Infected
4143,318,0.87,6,92986,6,663,0,0,0,0,160,0.20280065,1.5,1.97,2.08,13,1049,Infected
4143,318,0.87,3,93499,3,459,0,0,0,0,160,0.20249967,1.49,1.95,2.08,11,1049,Infected
4143,318,0.87,6,94270,6,663,0,0,0,0,160,0.20217401,1.42,1.92,2.06,11,1049,Infected
4143,318,0.87,3,94783,3,459,0,0,0,0,159,0.20185822,1.35,1.89,2.05,10,1049,Infected
4141,314,0.87,6,95554,6,663,0,0,0,0,159,0.20158191,1.3,1.86,2.04,10,1049,Infected
4141,314,0.87,3,96067,10,3224,0,0,0,0,159,0.20131546,1.25,1.83,2.03,8,1046,Infected
4141,314,0.87,6,96838,6,663,0,0,0,0,159,0.20102434,1.37,1.84,2.03,8,1046,Infected
4141,314,0.87,3,97351,3,459,0,0,0,0,158,0.20070855,1.31,1.81,2.02,8,1046,Infected
4141,314,0.87,5,98036,5,595,0,0,0,0,159,0.20201612,1.26,1.78,2.01,7,1046,Infected
4141,314,0.87,4,98635,4,527,0,0,0,0,160,0.20307204,1.3,1.77,2.0,7,1046,Infected
4142,311,0.87,3,99148,3,459,0,0,0,0,160,0.20275131,1.5,1.8,2.01,10,1046,Infected
4142,311,0.87,6,99919,9,1934,0,0,0,0,161,0.20369868,1.42,1.77,2.0,9,1046,Infected
4142,311,0.87,28,106786,16,5572,0,0,0,0,160,0.20241085,1.36,1.75,1.99,1,1047,Infected
4142,311,0.87,6,107557,6,663,0,0,0,0,159,0.20181382,1.3,1.72,1.98,8,1046,Infected
4142,311,0.87,3,108070,3,459,0,0,0,0,159,0.20168059,1.26,1.7,1.96,12,1046,Infected
4142,311,0.87,8,109010,7,744,0,0,0,0,159,0.20147829,1.22,1.68,1.95,13,1046,Infected
4142,307,0.87,3,109523,3,459,0,0,0,0,159,0.20121184,1.18,1.65,1.94,6,1046,Infected
4142,307,0.87,6,110294,6,663,0,0,0,0,159,0.20090592,1.15,1.63,1.93,7,1046,Infected
4142,307,0.87,3,110807,3,459,0,0,0,0,158,0.20075789,1.13,1.61,1.92,7,1046,Infected
4142,307,0.87,5,111492,5,595,0,0,0,0,158,0.20061974,1.11,1.59,1.91,8,1042,Infected
4142,307,0.87,4,112091,75,31042,0,0,0,0,158,0.20019539,1.09,1.57,1.91,8,1042,Infected
4142,307,0.87,3,112604,3,459,0,0,0,0,158,0.20004244,1.08,1.55,1.9,10,1042,Infected
4139,305,0.87,6,113375,6,663,0,0,0,0,159,0.20110822,1.07,1.54,1.89,7,1042,Infected
4139,305,0.87,3,113888,3,459,0,0,0,0,159,0.20085658,1.06,1.52,1.88,11,1042,Infected
4139,305,0.87,6,114659,6,663,0,0,0,0,158,0.20051119,1.05,1.5,1.87,9,1042,Infected
4139,305,0.87,3,115172,3,459,0,0,0,0,158,0.20036316,1.11,1.5,1.86,9,1042,Infected
4139,305,0.87,6,115943,6,663,0,0,0,0,158,0.20005724,1.1,1.48,1.85,9,1042,Infected
4139,305,0.87,3,116456,3,459,0,0,0,0,158,0.19981052,1.16,1.48,1.85,7,1041,Infected
4137,302,0.87,6,117227,6,663,0,0,0,0,158,0.19969703,1.13,1.47,1.84,11,1041,Infected
